,날짜,종가,전일비,시가,고가,저가,거래량
4208,2005.12.07,"34,100","-2,050","36,150","36,300","34,100","545,566"
4209,2005.12.06,"36,150","+2,700","34,500","36,450","34,500","1,083,865"
4210,2005.12.05,"33,450",-550,"33,600","34,100","33,300","344,808"
4211,2005.12.02,"34,000",-500,"35,200","35,300","34,000","404,588"
4212,2005.12.01,"34,500",+150,"34,050","35,050","34,050","414,347"
4213,2005.11.30,"34,350",+850,"32,550","34,400","32,550","425,158"
4214,2005.11.29,"33,500",-850,"33,300","34,150","32,950","524,236"
4215,2005.11.28,"34,350","-1,050","35,750","36,100","34,350","582,912"
4216,2005.11.25,"35,400","-1,100","36,600","36,950","34,950","537,617"
4217,2005.11.24,"36,500",0,"37,000","38,250","36,450","842,439"
4218,2005.11.23,"36,500","+1,000","35,500","36,550","35,100","689,696"
4219,2005.11.22,"35,500",+100,"35,700","36,700","34,900","458,811"
4220,2005.11.21,"35,400",-500,"35,900","36,950","35,150","547,490"
4221,2005.11.18,"35,900",-300,"37,200","38,000","35,900","544,976"
4222,2005.11.17,"36,200","+1,350","35,000","37,450","35,000","1,011,479"
4223,2005.11.16,"34,850",-450,"34,750","35,550","34,100","569,253"
4224,2005.11.15,"35,300",+300,"35,900","36,400","34,400","671,940"
4225,2005.11.14,"35,000",+500,"36,500","38,300","34,100","1,914,689"
4226,2005.11.11,"34,500","+3,100","32,000","34,500","32,000","1,869,347"
4227,2005.11.10,"31,400","-2,550","32,300","34,300","31,100","1,549,295"
4228,2005.11.09,"33,950",+50,"33,500","35,000","33,100","590,941"
4229,2005.11.08,"33,900","+2,050","32,200","35,450","31,800","1,299,911"
4230,2005.11.07,"31,850",-150,"32,400","32,600","31,400","386,670"
4231,2005.11.04,"32,000",+550,"31,700","32,500","31,300","973,954"
4232,2005.11.03,"31,450","+1,000","30,700","31,850","30,200","1,001,182"
4233,2005.11.02,"30,450",+950,"29,500","32,450","29,100","1,380,368"
4234,2005.11.01,"29,500","+2,500","27,400","29,700","27,400","672,038"
4235,2005.10.31,"27,000",+250,"27,000","27,700","27,000","242,409"
4236,2005.10.28,"26,750",-700,"26,150","27,150","26,150","267,929"
4237,2005.10.27,"27,450",-150,"27,400","28,150","27,350","261,116"
4238,2005.10.26,"27,600",+250,"27,550","28,250","26,700","401,832"
4239,2005.10.25,"27,350",-500,"28,450","28,550","27,200","407,295"
4240,2005.10.24,"27,850","+1,700","26,450","28,500","26,450","1,014,205"
4241,2005.10.21,"26,150","+1,100","24,600","26,300","24,600","623,470"
4242,2005.10.20,"25,050",-550,"25,950","26,350","25,050","441,309"
4243,2005.10.19,"25,600","-1,700","26,950","27,050","25,300","519,906"
4244,2005.10.18,"27,300",+300,"27,000","27,950","27,000","464,338"
4245,2005.10.17,"27,000","-1,050","27,650","28,300","27,000","535,807"
4246,2005.10.14,"28,050","-1,150","28,850","29,350","27,900","533,976"
4247,2005.10.13,"29,200",+50,"29,300","29,850","28,850","626,915"
4248,2005.10.12,"29,150","-1,200","30,050","30,250","29,150","869,329"
4249,2005.10.11,"30,350",+350,"29,950","30,500","29,900","349,592"
4250,2005.10.10,"30,000",+250,"29,800","30,350","29,800","351,671"
4251,2005.10.07,"29,750",0,"29,750","30,250","29,500","367,813"
4252,2005.10.06,"29,750","-1,650","30,900","31,150","29,750","692,839"
4253,2005.10.05,"31,400",-800,"32,200","32,350","31,150","334,559"
4254,2005.10.04,"32,200",+850,"31,350","32,400","31,350","433,805"
4255,2005.09.30,"31,350",-500,"32,100","32,550","31,250","367,772"
4256,2005.09.29,"31,850",-200,"32,200","32,300","31,300","269,418"
4257,2005.09.28,"32,050",-250,"32,650","33,200","31,700","513,231"
4258,2005.09.27,"32,300","+1,600","30,700","32,700","30,700","951,446"
4259,2005.09.26,"30,700",+100,"30,700","31,400","30,500","343,322"
4260,2005.09.23,"30,600",-250,"31,350","31,750","30,350","503,195"
4261,2005.09.22,"30,850",+850,"29,300","31,850","29,300","844,243"
4262,2005.09.21,"30,000",-500,"30,500","30,800","29,600","571,750"
4263,2005.09.20,"30,500","-1,100","32,400","32,500","30,450","699,310"
4264,2005.09.16,"31,600",+900,"30,800","32,400","30,800","653,480"
4265,2005.09.15,"30,700",-550,"31,250","32,600","30,250","687,295"
4266,2005.09.14,"31,250",+50,"31,300","31,850","30,400","625,942"
4267,2005.09.13,"31,200","+2,100","29,700","31,550","29,600","1,190,024"
4268,2005.09.12,"29,100","+1,250","27,850","29,800","27,800","791,518"
4269,2005.09.09,"27,850",+350,"27,500","27,850","27,400","232,616"
4270,2005.09.08,"27,500",-50,"27,900","28,350","27,400","378,989"
4271,2005.09.07,"27,550",-100,"27,900","28,150","27,500","327,052"
4272,2005.09.06,"27,650",+950,"27,000","28,750","26,650","615,973"
4273,2005.09.05,"26,700",-500,"27,700","27,800","26,650","250,482"
4274,2005.09.02,"27,200",+750,"26,550","27,650","26,500","403,097"
4275,2005.09.01,"26,450",+500,"26,300","26,850","26,150","319,791"
4276,2005.08.31,"25,950",+550,"25,450","26,000","25,450","179,923"
4277,2005.08.30,"25,400",+200,"25,500","25,950","25,400","207,435"
4278,2005.08.29,"25,200",+50,"24,750","25,450","24,750","210,176"
4279,2005.08.26,"25,150",+150,"24,700","25,400","24,700","215,561"
4280,2005.08.25,"25,000",-400,"25,050","25,450","24,950","216,178"
4281,2005.08.24,"25,400",-800,"26,200","26,200","25,300","268,947"
4282,2005.08.23,"26,200",+200,"26,100","26,600","25,800","337,152"
4283,2005.08.22,"26,000",+600,"25,300","26,300","25,100","290,002"
4284,2005.08.19,"25,400",+700,"24,450","25,450","24,450","271,523"
4285,2005.08.18,"24,700",-400,"25,000","25,300","24,700","249,586"
4286,2005.08.17,"25,100",-850,"25,600","25,800","24,900","254,561"
4287,2005.08.16,"25,950",+350,"25,650","26,300","25,450","248,579"
4288,2005.08.12,"25,600",-200,"25,800","26,100","25,300","314,931"
4289,2005.08.11,"25,800","+1,200","24,600","25,900","23,900","486,757"
4290,2005.08.10,"24,600",-500,"25,500","26,350","24,450","468,312"
4291,2005.08.09,"25,100",+350,"24,400","25,200","24,400","239,418"
4292,2005.08.08,"24,750",+150,"24,100","25,050","24,100","281,260"
4293,2005.08.05,"24,600","-1,150","24,800","25,300","24,600","302,471"
4294,2005.08.04,"25,750",-750,"26,500","26,800","24,750","473,005"
4295,2005.08.03,"26,500",-350,"26,850","27,250","26,350","357,099"
4296,2005.08.02,"26,850",-350,"27,250","27,500","26,800","332,770"
4297,2005.08.01,"27,200",-350,"27,650","27,700","26,650","309,428"
4298,2005.07.29,"27,550","+1,450","26,700","28,050","26,500","964,046"
4299,2005.07.28,"26,100",+900,"25,500","26,250","25,450","419,137"
4300,2005.07.27,"25,200",-300,"25,650","26,100","25,200","382,431"
4301,2005.07.26,"25,500",+200,"25,000","25,650","24,700","445,535"
4302,2005.07.25,"25,300","+1,200","24,000","25,400","24,000","630,751"
4303,2005.07.22,"24,100",+100,"24,100","24,600","23,850","422,995"
4304,2005.07.21,"24,000",-650,"24,700","25,150","23,750","676,822"
4305,2005.07.20,"24,650","-1,050","25,700","25,850","24,650","590,844"
4306,2005.07.19,"25,700",+400,"25,150","25,750","25,150","421,522"
4307,2005.07.18,"25,300",-900,"26,300","26,450","25,050","572,730"
4308,2005.07.15,"26,200",-50,"26,100","26,600","25,900","363,203"
4309,2005.07.14,"26,250",-950,"27,200","27,300","26,100","677,496"
4310,2005.07.13,"27,200",-700,"28,000","28,050","27,200","306,918"
4311,2005.07.12,"27,900",-100,"28,750","28,800","27,450","663,322"
4312,2005.07.11,"28,000","+1,500","27,200","28,300","26,900","1,128,548"
4313,2005.07.08,"26,500",+750,"25,650","27,150","25,300","1,350,788"
4314,2005.07.07,"25,750","+1,150","24,500","25,750","24,500","748,773"
4315,2005.07.06,"24,600",+500,"24,400","25,350","24,300","677,299"
4316,2005.07.05,"24,100",-250,"24,350","24,550","23,850","322,558"
4317,2005.07.04,"24,350",+300,"24,200","24,700","24,150","435,052"
4318,2005.07.01,"24,050",-100,"24,200","24,850","23,450","782,508"
4319,2005.06.30,"24,150",-50,"23,950","24,900","23,900","538,239"
4320,2005.06.29,"24,200",+850,"23,650","24,500","23,300","909,203"
4321,2005.06.28,"23,350",-50,"23,250","23,900","23,000","344,991"
4322,2005.06.27,"23,400",+800,"23,300","24,700","22,950","1,908,033"
4323,2005.06.24,"22,600",-650,"22,850","23,050","22,500","330,584"
4324,2005.06.23,"23,250",+350,"22,900","24,200","22,500","888,118"
4325,2005.06.22,"22,900",-400,"23,700","23,700","22,750","517,038"
4326,2005.06.21,"23,300",+250,"23,100","23,750","22,900","478,953"
4327,2005.06.20,"23,050",+50,"23,300","23,900","23,000","561,350"
4328,2005.06.17,"23,000",-950,"23,500","23,900","22,750","658,103"
4329,2005.06.16,"23,950","+2,800","21,050","24,300","20,950","1,481,083"
4330,2005.06.15,"21,150",+300,"20,800","21,200","20,400","402,446"
4331,2005.06.14,"20,850","-1,400","21,950","22,100","20,800","689,128"
4332,2005.06.13,"22,250",-350,"23,250","23,650","22,250","553,954"
4333,2005.06.10,"22,600",-300,"22,800","23,050","22,350","595,613"
4334,2005.06.09,"22,900",+300,"22,500","23,550","22,400","749,621"
4335,2005.06.08,"22,600",+50,"22,600","23,100","22,250","417,357"
4336,2005.06.07,"22,550",+350,"22,400","23,300","21,850","673,834"
4337,2005.06.03,"22,200","+1,300","21,600","22,500","21,000","846,528"
4338,2005.06.02,"20,900",-400,"21,900","22,300","20,900","657,339"
4339,2005.06.01,"21,300",+700,"20,600","21,400","20,250","898,492"
4340,2005.05.31,"20,600","+1,750","19,500","21,200","19,450","1,535,482"
4341,2005.05.30,"18,850",-200,"19,100","19,300","18,850","301,387"
4342,2005.05.27,"19,050",-350,"19,700","19,750","19,000","444,017"
4343,2005.05.26,"19,400","+1,450","18,050","19,950","18,050","1,444,221"
4344,2005.05.25,"17,950",0,"17,950","18,550","17,900","476,041"
4345,2005.05.24,"17,950",+50,"18,200","18,450","17,700","424,529"
4346,2005.05.23,"17,900",+950,"17,050","18,350","16,850","811,679"
4347,2005.05.20,"16,950",+200,"16,950","17,000","16,550","302,487"
4348,2005.05.19,"16,750",+550,"16,400","17,100","16,300","779,155"
4349,2005.05.18,"16,200",+50,"16,300","16,400","16,050","253,688"
4350,2005.05.17,"16,150",-300,"16,550","16,750","16,150","289,346"
4351,2005.05.16,"16,450",+150,"16,200","16,750","16,200","351,216"
4352,2005.05.13,"16,300",-200,"16,300","16,450","15,950","366,303"
4353,2005.05.12,"16,500",-150,"16,700","16,850","16,350","268,872"
4354,2005.05.11,"16,650",-700,"16,800","17,100","16,550","314,948"
4355,2005.05.10,"17,350",+200,"17,150","17,750","17,150","369,890"
4356,2005.05.09,"17,150",-300,"17,600","17,650","17,100","201,141"
4357,2005.05.06,"17,450",+150,"17,300","17,550","17,300","281,106"
4358,2005.05.04,"17,300",-750,"17,750","17,900","17,100","524,686"
4359,2005.05.03,"18,050",-200,"18,250","18,600","18,050","232,532"
4360,2005.05.02,"18,250",-350,"18,800","18,850","18,200","220,681"
4361,2005.04.29,"18,600",-550,"18,600","18,950","18,500","243,353"
4362,2005.04.28,"19,150",0,"19,400","19,950","19,100","307,057"
4363,2005.04.27,"19,150",+50,"19,000","19,200","18,850","157,107"
4364,2005.04.26,"19,100",-200,"19,700","19,850","19,100","256,712"
4365,2005.04.25,"19,300",+100,"18,950","19,450","18,950","182,799"
4366,2005.04.22,"19,200",+100,"19,700","20,200","19,100","480,151"
4367,2005.04.21,"19,100",-300,"18,750","19,150","18,650","234,875"
4368,2005.04.20,"19,400",+300,"19,500","20,050","19,300","397,946"
4369,2005.04.19,"19,100",+200,"19,050","19,300","19,000","179,462"
4370,2005.04.18,"18,900","-1,100","19,300","19,800","18,700","394,638"
4371,2005.04.15,"20,000",-100,"19,950","20,500","19,950","275,929"
4372,2005.04.14,"20,100",-50,"20,000","20,150","19,900","220,062"
4373,2005.04.13,"20,150",-350,"20,550","20,650","20,100","254,202"
4374,2005.04.12,"20,500",-200,"20,550","20,750","20,450","218,789"
4375,2005.04.11,"20,700",-400,"21,000","21,100","20,700","268,281"
4376,2005.04.08,"21,100",0,"21,300","21,350","21,100","193,674"
4377,2005.04.07,"21,100",-100,"21,300","21,550","21,100","310,213"
4378,2005.04.06,"21,200",-50,"21,150","21,400","21,100","244,212"
4379,2005.04.04,"21,250",-550,"21,750","21,750","21,250","301,491"
4380,2005.04.01,"21,800",+150,"21,400","21,800","21,400","260,612"
4381,2005.03.31,"21,650",+50,"21,900","22,400","21,650","510,809"
4382,2005.03.30,"21,600",-200,"21,700","21,950","21,550","286,058"
4383,2005.03.29,"21,800",-900,"22,850","22,850","21,800","341,377"
4384,2005.03.28,"22,700",+250,"22,750","22,850","22,250","423,531"
4385,2005.03.25,"22,450",+850,"21,950","23,100","21,850","998,585"
4386,2005.03.24,"21,600",+100,"21,950","22,450","21,500","375,831"
4387,2005.03.23,"21,500",-400,"21,700","21,900","21,400","250,748"
4388,2005.03.22,"21,900",+500,"21,400","22,300","21,400","465,648"
4389,2005.03.21,"21,400",-200,"21,550","21,750","21,400","262,214"
4390,2005.03.18,"21,600",-100,"21,650","22,050","21,300","277,661"
4391,2005.03.17,"21,700","-1,050","22,700","22,850","21,700","554,445"
4392,2005.03.16,"22,750",+300,"22,450","22,950","22,250","342,171"
4393,2005.03.15,"22,450",-950,"23,400","23,700","22,300","543,623"
4394,2005.03.14,"23,400","+1,250","22,150","23,850","22,150","1,285,476"
4395,2005.03.11,"22,150",+250,"21,900","22,300","21,900","404,569"
4396,2005.03.10,"21,900",-850,"22,900","22,950","21,550","736,187"
4397,2005.03.09,"22,750","-1,450","23,500","23,900","22,550","808,492"
4398,2005.03.08,"24,200","+1,500","22,950","24,800","22,950","2,134,485"
4399,2005.03.07,"22,700",-300,"23,300","23,350","22,650","357,345"
4400,2005.03.04,"23,000",0,"22,650","23,300","22,600","603,002"
4401,2005.03.03,"23,000",-650,"23,650","24,000","23,000","546,150"
4402,2005.03.02,"23,650",+50,"23,550","24,050","23,250","544,380"
4403,2005.02.28,"23,600","-2,100","25,000","25,150","23,450","1,555,500"
4404,2005.02.25,"25,700",-150,"26,000","26,900","25,600","956,172"
4405,2005.02.24,"25,850",+900,"25,150","26,650","25,100","1,057,183"
4406,2005.02.23,"24,950",-250,"24,850","25,250","24,850","323,849"
4407,2005.02.22,"25,200",-300,"25,500","26,400","24,950","703,742"
4408,2005.02.21,"25,500",-400,"25,900","26,100","25,400","536,647"
4409,2005.02.18,"25,900",-250,"25,500","26,150","25,500","536,188"
4410,2005.02.17,"26,150",-100,"26,300","27,150","26,150","865,154"
4411,2005.02.16,"26,250",-450,"27,000","27,100","25,650","772,563"
4412,2005.02.15,"26,700","+1,300","25,600","27,700","25,550","1,912,696"
4413,2005.02.14,"25,400",+500,"25,300","25,600","24,900","612,928"
4414,2005.02.11,"24,900",-300,"24,150","25,000","24,150","397,010"
4415,2005.02.07,"25,200",+300,"25,000","25,550","25,000","416,006"
4416,2005.02.04,"24,900",-450,"25,450","25,600","24,750","429,023"
4417,2005.02.03,"25,350",-300,"25,850","26,300","25,250","457,381"
4418,2005.02.02,"25,650",+300,"25,800","26,200","25,300","610,897"
4419,2005.02.01,"25,350",-450,"25,800","26,200","25,250","418,819"
4420,2005.01.31,"25,800",+200,"25,250","26,500","25,250","629,926"
4421,2005.01.28,"25,600",+300,"25,650","25,800","25,000","347,337"
4422,2005.01.27,"25,300","-1,150","26,800","27,100","25,200","735,724"
4423,2005.01.26,"26,450","+1,900","24,900","27,000","24,500","1,702,115"
4424,2005.01.25,"24,550",-550,"24,850","25,000","24,200","413,181"
4425,2005.01.24,"25,100",-500,"25,800","26,200","24,900","580,315"
4426,2005.01.21,"25,600","+1,100","24,450","25,800","24,400","825,114"
4427,2005.01.20,"24,500","-1,350","25,700","25,750","24,150","619,828"
4428,2005.01.19,"25,850",+50,"26,450","26,700","25,800","900,875"
4429,2005.01.18,"25,800",+600,"25,500","26,200","25,150","1,006,709"
4430,2005.01.17,"25,200","+1,200","24,300","25,650","24,300","1,094,318"
4431,2005.01.14,"24,000",-450,"23,800","24,250","23,700","564,711"
4432,2005.01.13,"24,450",+50,"24,650","25,000","24,450","525,334"
4433,2005.01.12,"24,400",-850,"25,250","25,800","24,400","717,195"
4434,2005.01.11,"25,250",-100,"25,450","26,300","24,500","1,341,742"
4435,2005.01.10,"25,350",+50,"25,800","26,250","25,050","875,361"
4436,2005.01.07,"25,300",-100,"25,400","27,150","24,900","1,898,108"
4437,2005.01.06,"25,400","+1,500","24,100","26,700","23,600","2,313,833"
4438,2005.01.05,"23,900",+650,"23,000","24,150","22,750","731,659"
4439,2005.01.04,"23,250",-500,"23,800","23,950","22,900","470,595"
4440,2005.01.03,"23,750",+550,"23,500","23,850","23,250","630,087"
4441,2004.12.30,"23,200","+1,100","22,250","23,600","22,200","882,957"
4442,2004.12.29,"22,100",+600,"21,800","22,350","21,800","407,413"
4443,2004.12.28,"21,500",-850,"22,300","22,450","21,500","399,198"
4444,2004.12.27,"22,350",+500,"22,000","22,350","21,750","300,424"
4445,2004.12.24,"21,850",+400,"21,200","22,500","21,200","698,386"
4446,2004.12.23,"21,450",-250,"21,800","22,100","21,350","335,220"
4447,2004.12.22,"21,700",+200,"21,750","22,400","21,650","598,898"
4448,2004.12.21,"21,500",-400,"21,900","22,100","21,400","376,975"
4449,2004.12.20,"21,900",-100,"22,100","22,400","21,850","519,753"
4450,2004.12.17,"22,000",+150,"21,850","22,050","21,550","397,950"
4451,2004.12.16,"21,850",+450,"21,700","22,500","21,550","877,043"
4452,2004.12.15,"21,400",-250,"21,550","22,050","21,100","816,850"
4453,2004.12.14,"21,650","-1,250","22,600","23,100","21,300","748,747"
4454,2004.12.13,"22,900",-950,"23,850","24,000","22,900","431,442"
4455,2004.12.10,"23,850",-100,"24,000","24,950","23,850","438,565"
4456,2004.12.09,"23,950",+50,"23,900","24,300","23,800","227,037"
4457,2004.12.08,"23,900",-150,"24,000","24,200","23,800","238,933"
4458,2004.12.07,"24,050",-500,"24,550","25,150","24,050","321,865"
4459,2004.12.06,"24,550",+400,"24,200","25,500","24,200","730,862"
4460,2004.12.03,"24,150",-550,"24,800","25,050","24,100","405,922"
4461,2004.12.02,"24,700",+250,"24,900","25,250","24,700","365,641"
4462,2004.12.01,"24,450",+400,"24,050","24,800","24,050","318,117"
4463,2004.11.30,"24,050",-350,"24,250","24,750","23,850","365,136"
4464,2004.11.29,"24,400",0,"24,500","24,750","24,300","245,033"
4465,2004.11.26,"24,400",-800,"25,000","25,600","24,400","505,230"
4466,2004.11.25,"25,200","-1,000","26,250","26,550","25,100","503,895"
4467,2004.11.24,"26,200",-700,"26,600","26,800","26,000","542,439"
4468,2004.11.23,"26,900",-300,"27,350","28,400","26,700","1,035,492"
4469,2004.11.22,"27,200","+1,000","25,700","27,250","25,650","462,121"
4470,2004.11.19,"26,200",+400,"25,800","26,350","25,600","284,091"
4471,2004.11.18,"25,800","-1,200","26,800","27,200","25,800","325,283"
4472,2004.11.17,"27,000",+300,"26,700","27,200","26,500","405,127"
4473,2004.11.16,"26,700","-1,300","27,900","28,000","26,350","497,536"
4474,2004.11.15,"28,000",+400,"28,500","29,050","27,850","1,235,673"
4475,2004.11.12,"27,600",+400,"25,250","27,600","25,050","1,349,950"
4476,2004.11.11,"24,650",-50,"24,500","25,200","24,500","248,093"
4477,2004.11.10,"24,700",+500,"24,200","25,050","24,200","277,686"
4478,2004.11.09,"24,200",-400,"24,400","24,800","24,200","231,620"
4479,2004.11.08,"24,600",+100,"24,300","25,550","23,900","509,108"
4480,2004.11.05,"24,500",-500,"25,200","25,350","24,500","337,789"
4481,2004.11.04,"25,000",-650,"25,700","25,800","24,950","189,620"
4482,2004.11.03,"25,650",+300,"25,350","25,950","25,250","264,481"
4483,2004.11.02,"25,350",+850,"24,650","25,350","24,550","272,903"
4484,2004.11.01,"24,500",-150,"24,600","24,850","24,250","202,440"
4485,2004.10.29,"24,650",-250,"24,500","24,750","24,100","164,052"
4486,2004.10.28,"24,900",+800,"24,900","25,250","24,650","415,294"
4487,2004.10.27,"24,100",+250,"24,200","24,650","24,000","432,761"
4488,2004.10.26,"23,850",+50,"23,800","24,350","23,750","297,877"
4489,2004.10.25,"23,800",-850,"24,200","24,300","23,700","312,722"
4490,2004.10.22,"24,650","-1,000","25,450","25,950","24,400","556,574"
4491,2004.10.21,"25,650","-1,400","27,050","27,400","25,500","434,268"
4492,2004.10.20,"27,050","-1,050","27,750","28,000","27,000","327,148"
4493,2004.10.19,"28,100",+50,"28,650","28,700","28,100","217,201"
4494,2004.10.18,"28,050",-500,"28,650","28,900","27,800","434,819"
4495,2004.10.15,"28,550","-2,250","30,400","30,700","27,900","869,004"
4496,2004.10.14,"30,800",-450,"31,400","31,500","30,650","309,347"
4497,2004.10.13,"31,250",+850,"30,900","32,200","30,700","800,845"
4498,2004.10.12,"30,400",-750,"31,250","31,300","30,400","278,006"
4499,2004.10.11,"31,150",+400,"30,500","31,350","30,500","251,390"
4500,2004.10.08,"30,750",+50,"30,450","31,100","30,450","263,988"
4501,2004.10.07,"30,700",-450,"31,000","31,500","30,600","271,783"
4502,2004.10.06,"31,150",-700,"31,900","32,000","31,150","321,695"
4503,2004.10.05,"31,850",+250,"32,000","32,000","31,350","510,893"
4504,2004.10.04,"31,600","+1,000","31,600","32,200","31,500","512,037"
4505,2004.10.01,"30,600",+300,"30,250","30,850","30,250","282,388"
4506,2004.09.30,"30,300",-800,"30,700","31,100","30,150","409,157"
4507,2004.09.24,"31,100",+550,"31,000","31,500","30,750","406,077"
4508,2004.09.23,"30,550",-300,"30,250","31,250","30,000","373,963"
4509,2004.09.22,"30,850","-1,050","31,900","32,100","30,850","454,899"
4510,2004.09.21,"31,900",-300,"32,250","32,450","31,550","435,156"
4511,2004.09.20,"32,200",-800,"33,350","33,500","32,050","658,111"
4512,2004.09.17,"33,000",-150,"33,400","34,300","32,900","912,375"
4513,2004.09.16,"33,150",+350,"32,600","33,300","32,600","435,979"
4514,2004.09.15,"32,800",+800,"32,500","33,350","32,400","750,071"
4515,2004.09.14,"32,000",-650,"33,000","33,250","31,950","567,868"
4516,2004.09.13,"32,650",+900,"32,000","32,950","31,900","772,273"
4517,2004.09.10,"31,750",-750,"32,600","32,650","31,400","837,578"
4518,2004.09.09,"32,500",+500,"32,200","32,700","31,650","694,762"
4519,2004.09.08,"32,000",-300,"32,700","33,350","31,850","1,205,817"
4520,2004.09.07,"32,300","-4,000","36,600","36,650","31,950","1,821,534"
4521,2004.09.06,"36,300","+1,000","35,050","36,300","34,350","534,990"
4522,2004.09.03,"35,300",-450,"36,300","37,200","34,900","984,077"
4523,2004.09.02,"35,750",+650,"35,000","35,800","34,500","1,208,984"
4524,2004.09.01,"35,100","+2,600","32,700","35,850","32,700","2,202,554"
4525,2004.08.31,"32,500",+750,"31,600","32,500","31,600","695,158"
4526,2004.08.30,"31,750","-1,400","33,000","33,250","31,750","757,542"
4527,2004.08.27,"33,150",-50,"34,000","34,150","33,150","896,164"
4528,2004.08.26,"33,200",+100,"33,400","33,900","33,150","1,178,566"
4529,2004.08.25,"33,100",+100,"32,800","33,500","32,450","1,057,557"
4530,2004.08.24,"33,000","+2,150","31,350","33,050","30,850","1,843,291"
4531,2004.08.23,"30,850",+550,"30,850","31,650","30,650","1,004,659"
4532,2004.08.20,"30,300",-300,"30,400","31,100","30,000","714,403"
4533,2004.08.19,"30,600",+450,"30,700","31,200","30,350","1,008,599"
4534,2004.08.18,"30,150",-650,"30,800","31,150","30,050","664,634"
4535,2004.08.17,"30,800",+50,"31,450","32,050","30,550","997,694"
4536,2004.08.16,"30,750",-450,"31,600","31,650","30,250","820,411"
4537,2004.08.13,"31,200","+1,450","30,000","32,600","29,750","2,240,622"
4538,2004.08.12,"29,750","+1,150","28,700","29,750","28,700","787,100"
4539,2004.08.11,"28,600",-800,"29,900","30,400","28,400","1,069,564"
4540,2004.08.10,"29,400",-250,"29,300","30,250","29,300","884,703"
4541,2004.08.09,"29,650",-650,"29,500","29,750","28,800","998,842"
4542,2004.08.06,"30,300","-1,350","31,000","31,600","30,150","1,402,225"
4543,2004.08.05,"31,650",-150,"31,350","33,950","31,050","1,576,523"
4544,2004.08.04,"31,800","+1,700","29,600","31,900","28,700","1,477,559"
4545,2004.08.03,"30,100","-1,000","31,000","31,650","27,900","2,120,587"
4546,2004.08.02,"31,100","-1,700","32,600","34,200","31,100","995,166"
4547,2004.07.30,"32,800",+50,"33,200","33,650","30,900","1,177,654"
4548,2004.07.29,"32,750","-2,950","35,800","36,550","32,200","936,793"
4549,2004.07.28,"35,700","-1,850","38,200","38,500","35,700","562,274"
4550,2004.07.27,"37,550","-1,050","38,200","39,400","36,800","531,106"
4551,2004.07.26,"38,600","-1,750","39,550","39,900","38,550","311,070"
4552,2004.07.23,"40,350","-2,000","42,500","43,100","40,350","386,607"
4553,2004.07.22,"42,350","-2,650","43,500","44,000","42,300","407,326"
4554,2004.07.21,"45,000",0,"46,000","46,000","45,000","341,009"
4555,2004.07.20,"45,000","-2,000","46,300","46,850","45,000","199,532"
4556,2004.07.19,"47,000",+550,"45,900","47,050","45,200","248,602"
4557,2004.07.16,"46,450","+1,350","45,100","46,750","44,300","224,652"
4558,2004.07.15,"45,100","-1,050","45,900","46,500","44,050","246,416"
4559,2004.07.14,"46,150","-2,400","48,550","48,850","46,150","135,115"
4560,2004.07.13,"48,550",+350,"48,300","48,900","47,750","121,650"
4561,2004.07.12,"48,200",+400,"48,000","49,150","48,000","183,984"
4562,2004.07.09,"47,800",+800,"47,300","47,900","46,700","133,926"
4563,2004.07.08,"47,000","-3,600","49,000","49,650","47,000","364,544"
4564,2004.07.07,"50,600","-1,400","50,500","51,000","49,450","171,061"
4565,2004.07.06,"52,000",-300,"52,100","52,800","51,600","96,242"
4566,2004.07.05,"52,300",-900,"53,500","54,300","51,600","209,213"
4567,2004.07.02,"53,200",+100,"53,000","54,300","52,800","458,595"
4568,2004.07.01,"53,100",-300,"53,700","54,000","53,000","180,000"
4569,2004.06.30,"53,400",+400,"53,400","54,200","53,400","236,518"
4570,2004.06.29,"53,000",+300,"53,500","54,200","52,700","175,564"
4571,2004.06.28,"52,700",+400,"52,900","53,800","52,600","198,705"
4572,2004.06.25,"52,300",+400,"51,500","52,900","51,100","196,052"
4573,2004.06.24,"51,900",+100,"52,100","52,900","50,700","288,999"
4574,2004.06.23,"51,800","-2,800","54,600","55,500","51,800","317,258"
4575,2004.06.22,"54,600",+100,"54,500","55,800","54,000","201,052"
4576,2004.06.21,"54,500",-500,"55,800","56,000","54,300","201,400"
4577,2004.06.18,"55,000",0,"54,500","57,300","54,500","335,424"
4578,2004.06.17,"55,000",0,"54,300","55,700","54,300","280,477"
4579,2004.06.16,"55,000",-100,"54,400","56,300","54,300","216,651"
4580,2004.06.15,"55,100",-900,"56,000","56,300","52,800","272,867"
4581,2004.06.14,"56,000","+1,800","56,500","58,700","56,000","780,578"
4582,2004.06.11,"54,200",-300,"55,000","56,100","54,200","588,018"
4583,2004.06.10,"54,500","+1,500","52,500","55,700","52,500","460,628"
4584,2004.06.09,"53,000",-400,"53,500","54,800","52,600","297,761"
4585,2004.06.08,"53,400",-700,"55,100","55,200","52,900","139,352"
4586,2004.06.07,"54,100","+2,400","52,600","54,300","52,500","214,612"
4587,2004.06.04,"51,700",-800,"52,700","53,000","50,800","126,205"
4588,2004.06.03,"52,500","-1,500","54,800","55,700","50,000","384,981"
4589,2004.06.02,"54,000",+700,"54,300","55,100","53,700","283,934"
4590,2004.06.01,"53,300",+700,"52,700","53,500","52,100","144,276"
