,제목,링크,정보제공,날짜
3197,"
카카오페이, 삼성카드에 대안신용평가 제공
",https://finance.naver.com//item/news_read.naver?article_id=0001929467&office_id=016&code=377300&page=120&sm=title_entity_id.basic,헤럴드경제, 2021.12.27 09:36
3198,"
카카오페이, 삼성카드에 대안신용평가 정보 제공
",https://finance.naver.com//item/news_read.naver?article_id=0004762218&office_id=014&code=377300&page=120&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.27 09:15
3199,"
카카오페이, PLCC 발급 심사 시 대안신용평가 정보 제공
",https://finance.naver.com//item/news_read.naver?article_id=0005021314&office_id=277&code=377300&page=120&sm=title_entity_id.basic,아시아경제, 2021.12.27 09:06
3200,"
조선호텔·갤러리아·이케아…카카오페이 통해 결제 가능
",https://finance.naver.com//item/news_read.naver?article_id=0004898812&office_id=009&code=377300&page=120&sm=title_entity_id.basic,매일경제, 2021.12.24 17:23
3201,"
“삑 그리고 다음요”…카카오페이, 유통 오프라인 매장까지 확장
",https://finance.naver.com//item/news_read.naver?article_id=0000020422&office_id=243&code=377300&page=120&sm=title_entity_id.basic,이코노미스트, 2021.12.24 11:24
3202,"
카카오페이, 호텔·백화점 등 오프라인 결제처 확대
",https://finance.naver.com//item/news_read.naver?article_id=0004000499&office_id=011&code=377300&page=120&sm=title_entity_id.basic,서울경제, 2021.12.24 09:58
3203,"
카카오페이, 호텔·백화점 등 오프라인 결제처 확대
",https://finance.naver.com//item/news_read.naver?article_id=0000782590&office_id=366&code=377300&page=120&sm=title_entity_id.basic,조선비즈, 2021.12.24 09:57
3204,"
카카오페이, 오프라인 결제처 확대…호텔·백화점·쇼핑몰 추가
",https://finance.naver.com//item/news_read.naver?article_id=0001928775&office_id=016&code=377300&page=120&sm=title_entity_id.basic,헤럴드경제, 2021.12.24 09:24
3205,"
카카오페이, 호텔·백화점 등 오프라인 결제처 확대
",https://finance.naver.com//item/news_read.naver?article_id=0004761410&office_id=014&code=377300&page=120&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.24 09:22
3206,"
카카오페이, 조선호텔·갤러리아·이케아서도 결제 가능
",https://finance.naver.com//item/news_read.naver?article_id=0005020430&office_id=277&code=377300&page=120&sm=title_entity_id.basic,아시아경제, 2021.12.24 09:13
3207,"
[증시이슈] 카카오페이, 상승기류 못 만들고 다시 하락세
",https://finance.naver.com//item/news_read.naver?article_id=0000020414&office_id=243&code=377300&page=120&sm=title_entity_id.basic,이코노미스트, 2021.12.24 10:51
3208,"
카카오페이증권, 올해 3번째 유상증자 결정…1469억원 규모
",https://finance.naver.com//item/news_read.naver?article_id=0000782507&office_id=366&code=377300&page=120&sm=title_entity_id.basic,조선비즈, 2021.12.23 17:11
3209,"
카카오페이증권, 1469억 주주배정 유상증자 결정
",https://finance.naver.com//item/news_read.naver?article_id=0005112831&office_id=018&code=377300&page=120&sm=title_entity_id.basic,이데일리, 2021.12.23 16:50
3210,"
[공시] 카카오페이증권, 1468억원 규모 주주배정 유증 결정
",https://finance.naver.com//item/news_read.naver?article_id=0004761155&office_id=014&code=377300&page=120&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.23 16:45
3211,"
카카오페이증권, 1468억 유상증자로 투자금 확보
",https://finance.naver.com//item/news_read.naver?article_id=0004644137&office_id=015&code=377300&page=120&sm=title_entity_id.basic,한국경제, 2021.12.23 16:43
3212,"
카카오페이, 카카오페이증권에 881억 출자
",https://finance.naver.com//item/news_read.naver?article_id=0005112843&office_id=018&code=377300&page=120&sm=title_entity_id.basic,이데일리, 2021.12.23 16:55
3213,"
카카오페이, 카카오페이증권 주식 881억원에 취득
",https://finance.naver.com//item/news_read.naver?article_id=0005020258&office_id=277&code=377300&page=120&sm=title_entity_id.basic,아시아경제, 2021.12.23 16:55
3214,"
카카오페이, 자회사 카카오페이증권 주식 881억원 추가취득
",https://finance.naver.com//item/news_read.naver?article_id=0001928651&office_id=016&code=377300&page=120&sm=title_entity_id.basic,헤럴드경제, 2021.12.23 16:41
3215,"
카카오페이, 5거래일 만에 주가 상승…장중 4% 넘게 올라
",https://finance.naver.com//item/news_read.naver?article_id=0000782447&office_id=366&code=377300&page=120&sm=title_entity_id.basic,조선비즈, 2021.12.23 14:49
3216,"
메리츠화재, 카카오페이와 손잡고 보험 개발 나선다
",https://finance.naver.com//item/news_read.naver?article_id=0000782483&office_id=366&code=377300&page=120&sm=title_entity_id.basic,조선비즈, 2021.12.23 16:18
3217,"
""미니보험 출시로 MZ세대 공략""···메리츠화재-카카오페이 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0004000235&office_id=011&code=377300&page=120&sm=title_entity_id.basic,서울경제, 2021.12.23 15:23
3218,"
메리츠화재, 카카오페이와 보험 개발 업무협약
",https://finance.naver.com//item/news_read.naver?article_id=0005019870&office_id=277&code=377300&page=120&sm=title_entity_id.basic,아시아경제, 2021.12.23 10:47
3219,"
메리츠화재-카카오페이, 소액보험 등 플랫폼보험 업무협약
",https://finance.naver.com//item/news_read.naver?article_id=0001928340&office_id=016&code=377300&page=120&sm=title_entity_id.basic,헤럴드경제, 2021.12.23 10:31
3220,"
메리츠화재, 카카오페이와 MOU 체결···“플랫폼 보험 활성화”
",https://finance.naver.com//item/news_read.naver?article_id=0004000061&office_id=011&code=377300&page=120&sm=title_entity_id.basic,서울경제, 2021.12.23 10:03
3221,"
메리츠화재·카카오페이, 신규사업개발 ‘맞손’
",https://finance.naver.com//item/news_read.naver?article_id=0005112372&office_id=018&code=377300&page=120&sm=title_entity_id.basic,이데일리, 2021.12.23 09:48
3222,"
[증시이슈] 하락 멈추지 않는 카카오페이…개인·외국인 다 떠나
",https://finance.naver.com//item/news_read.naver?article_id=0000020281&office_id=243&code=377300&page=120&sm=title_entity_id.basic,이코노미스트, 2021.12.21 16:35
3223,"
카카오페이, 차주별 DSR 시행 앞두고 'DSR 계산기' 서비스 제공
",https://finance.naver.com//item/news_read.naver?article_id=0002262730&office_id=123&code=377300&page=120&sm=title_entity_id.basic,조세일보, 2021.12.21 15:16
3224,"
카카오페이, ‘DSR 계산기’ 서비스 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781721&office_id=366&code=377300&page=120&sm=title_entity_id.basic,조선비즈, 2021.12.21 10:18
3225,"
카카오페이, 'DSR 계산기' 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0005018536&office_id=277&code=377300&page=120&sm=title_entity_id.basic,아시아경제, 2021.12.21 09:50
3226,"
카카오페이,‘DSR계산기’로 내년대출한도 미리 계산
",https://finance.naver.com//item/news_read.naver?article_id=0001927126&office_id=016&code=377300&page=120&sm=title_entity_id.basic,헤럴드경제, 2021.12.21 09:21
3227,"
디자인·혜택 내 마음대로… 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758997&office_id=014&code=377300&page=120&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 17:49
3228,"
디자인부터 혜택까지 MZ 맘대로...카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758749&office_id=014&code=377300&page=120&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 14:26
3229,"
“디자인·혜택 선택 가능” 카카오페이, 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0003998756&office_id=011&code=377300&page=120&sm=title_entity_id.basic,서울경제, 2021.12.20 10:03
3230,"
카카오페이머니카드3 출시…“디자인·혜택 내맘대로”
",https://finance.naver.com//item/news_read.naver?article_id=0005109756&office_id=018&code=377300&page=120&sm=title_entity_id.basic,이데일리, 2021.12.20 09:57
3231,"
카카오페이, ‘카카오페이머니카드3’ 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781464&office_id=366&code=377300&page=120&sm=title_entity_id.basic,조선비즈, 2021.12.20 09:54
3232,"
디자인·혜택 내맘대로 춘식이 카드... ‘카카오페이머니카드3’
",https://finance.naver.com//item/news_read.naver?article_id=0001926633&office_id=016&code=377300&page=120&sm=title_entity_id.basic,헤럴드경제, 2021.12.20 09:42
3233,"
카카오페이, 호텔·백화점 등 오프라인 결제처 확대
",https://finance.naver.com//item/news_read.naver?article_id=0004000499&office_id=011&code=377300&page=121&sm=title_entity_id.basic,서울경제, 2021.12.24 09:58
3234,"
카카오페이, 호텔·백화점 등 오프라인 결제처 확대
",https://finance.naver.com//item/news_read.naver?article_id=0000782590&office_id=366&code=377300&page=121&sm=title_entity_id.basic,조선비즈, 2021.12.24 09:57
3235,"
카카오페이, 오프라인 결제처 확대…호텔·백화점·쇼핑몰 추가
",https://finance.naver.com//item/news_read.naver?article_id=0001928775&office_id=016&code=377300&page=121&sm=title_entity_id.basic,헤럴드경제, 2021.12.24 09:24
3236,"
카카오페이, 호텔·백화점 등 오프라인 결제처 확대
",https://finance.naver.com//item/news_read.naver?article_id=0004761410&office_id=014&code=377300&page=121&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.24 09:22
3237,"
카카오페이, 조선호텔·갤러리아·이케아서도 결제 가능
",https://finance.naver.com//item/news_read.naver?article_id=0005020430&office_id=277&code=377300&page=121&sm=title_entity_id.basic,아시아경제, 2021.12.24 09:13
3238,"
카카오페이증권, 올해 3번째 유상증자 결정…1469억원 규모
",https://finance.naver.com//item/news_read.naver?article_id=0000782507&office_id=366&code=377300&page=121&sm=title_entity_id.basic,조선비즈, 2021.12.23 17:11
3239,"
카카오페이증권, 1469억 주주배정 유상증자 결정
",https://finance.naver.com//item/news_read.naver?article_id=0005112831&office_id=018&code=377300&page=121&sm=title_entity_id.basic,이데일리, 2021.12.23 16:50
3240,"
[공시] 카카오페이증권, 1468억원 규모 주주배정 유증 결정
",https://finance.naver.com//item/news_read.naver?article_id=0004761155&office_id=014&code=377300&page=121&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.23 16:45
3241,"
카카오페이증권, 1468억 유상증자로 투자금 확보
",https://finance.naver.com//item/news_read.naver?article_id=0004644137&office_id=015&code=377300&page=121&sm=title_entity_id.basic,한국경제, 2021.12.23 16:43
3242,"
카카오페이, 카카오페이증권에 881억 출자
",https://finance.naver.com//item/news_read.naver?article_id=0005112843&office_id=018&code=377300&page=121&sm=title_entity_id.basic,이데일리, 2021.12.23 16:55
3243,"
카카오페이, 카카오페이증권 주식 881억원에 취득
",https://finance.naver.com//item/news_read.naver?article_id=0005020258&office_id=277&code=377300&page=121&sm=title_entity_id.basic,아시아경제, 2021.12.23 16:55
3244,"
카카오페이, 자회사 카카오페이증권 주식 881억원 추가취득
",https://finance.naver.com//item/news_read.naver?article_id=0001928651&office_id=016&code=377300&page=121&sm=title_entity_id.basic,헤럴드경제, 2021.12.23 16:41
3245,"
카카오페이, 5거래일 만에 주가 상승…장중 4% 넘게 올라
",https://finance.naver.com//item/news_read.naver?article_id=0000782447&office_id=366&code=377300&page=121&sm=title_entity_id.basic,조선비즈, 2021.12.23 14:49
3246,"
메리츠화재, 카카오페이와 손잡고 보험 개발 나선다
",https://finance.naver.com//item/news_read.naver?article_id=0000782483&office_id=366&code=377300&page=121&sm=title_entity_id.basic,조선비즈, 2021.12.23 16:18
3247,"
""미니보험 출시로 MZ세대 공략""···메리츠화재-카카오페이 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0004000235&office_id=011&code=377300&page=121&sm=title_entity_id.basic,서울경제, 2021.12.23 15:23
3248,"
메리츠화재, 카카오페이와 보험 개발 업무협약
",https://finance.naver.com//item/news_read.naver?article_id=0005019870&office_id=277&code=377300&page=121&sm=title_entity_id.basic,아시아경제, 2021.12.23 10:47
3249,"
메리츠화재-카카오페이, 소액보험 등 플랫폼보험 업무협약
",https://finance.naver.com//item/news_read.naver?article_id=0001928340&office_id=016&code=377300&page=121&sm=title_entity_id.basic,헤럴드경제, 2021.12.23 10:31
3250,"
메리츠화재, 카카오페이와 MOU 체결···“플랫폼 보험 활성화”
",https://finance.naver.com//item/news_read.naver?article_id=0004000061&office_id=011&code=377300&page=121&sm=title_entity_id.basic,서울경제, 2021.12.23 10:03
3251,"
메리츠화재·카카오페이, 신규사업개발 ‘맞손’
",https://finance.naver.com//item/news_read.naver?article_id=0005112372&office_id=018&code=377300&page=121&sm=title_entity_id.basic,이데일리, 2021.12.23 09:48
3252,"
[증시이슈] 하락 멈추지 않는 카카오페이…개인·외국인 다 떠나
",https://finance.naver.com//item/news_read.naver?article_id=0000020281&office_id=243&code=377300&page=121&sm=title_entity_id.basic,이코노미스트, 2021.12.21 16:35
3253,"
카카오페이, 차주별 DSR 시행 앞두고 'DSR 계산기' 서비스 제공
",https://finance.naver.com//item/news_read.naver?article_id=0002262730&office_id=123&code=377300&page=121&sm=title_entity_id.basic,조세일보, 2021.12.21 15:16
3254,"
카카오페이, ‘DSR 계산기’ 서비스 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781721&office_id=366&code=377300&page=121&sm=title_entity_id.basic,조선비즈, 2021.12.21 10:18
3255,"
카카오페이, 'DSR 계산기' 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0005018536&office_id=277&code=377300&page=121&sm=title_entity_id.basic,아시아경제, 2021.12.21 09:50
3256,"
카카오페이,‘DSR계산기’로 내년대출한도 미리 계산
",https://finance.naver.com//item/news_read.naver?article_id=0001927126&office_id=016&code=377300&page=121&sm=title_entity_id.basic,헤럴드경제, 2021.12.21 09:21
3257,"
디자인·혜택 내 마음대로… 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758997&office_id=014&code=377300&page=121&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 17:49
3258,"
디자인부터 혜택까지 MZ 맘대로...카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758749&office_id=014&code=377300&page=121&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 14:26
3259,"
“디자인·혜택 선택 가능” 카카오페이, 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0003998756&office_id=011&code=377300&page=121&sm=title_entity_id.basic,서울경제, 2021.12.20 10:03
3260,"
카카오페이머니카드3 출시…“디자인·혜택 내맘대로”
",https://finance.naver.com//item/news_read.naver?article_id=0005109756&office_id=018&code=377300&page=121&sm=title_entity_id.basic,이데일리, 2021.12.20 09:57
3261,"
카카오페이, ‘카카오페이머니카드3’ 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781464&office_id=366&code=377300&page=121&sm=title_entity_id.basic,조선비즈, 2021.12.20 09:54
3262,"
디자인·혜택 내맘대로 춘식이 카드... ‘카카오페이머니카드3’
",https://finance.naver.com//item/news_read.naver?article_id=0001926633&office_id=016&code=377300&page=121&sm=title_entity_id.basic,헤럴드경제, 2021.12.20 09:42
3263,"
일주일 새 15% 급락 카카오페이 주가, 알리페이가 ‘쥐락펴락’?
",https://finance.naver.com//item/news_read.naver?article_id=0000020172&office_id=243&code=377300&page=121&sm=title_entity_id.basic,이코노미스트, 2021.12.19 19:01
3264,"
간편결제서 대박 낸 카카오페이, 보험 판 흔들 '메기'될까
",https://finance.naver.com//item/news_read.naver?article_id=0000020132&office_id=243&code=377300&page=121&sm=title_entity_id.basic,이코노미스트, 2021.12.18 09:41
3265,"
삼성카드, '카카오페이신용카드' 발급때 카카오페이 정보 활용
",https://finance.naver.com//item/news_read.naver?article_id=0004685033&office_id=008&code=377300&page=121&sm=title_entity_id.basic,머니투데이, 2021.12.17 17:30
3266,"
카카오페이, 삼성카드와 신용평가모델 공동개발
",https://finance.naver.com//item/news_read.naver?article_id=0004642006&office_id=015&code=377300&page=121&sm=title_entity_id.basic,한국경제, 2021.12.17 17:23
3267,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0004641942&office_id=015&code=377300&page=121&sm=title_entity_id.basic,한국경제, 2021.12.17 16:31
3268,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0002262472&office_id=123&code=377300&page=121&sm=title_entity_id.basic,조세일보, 2021.12.17 15:37
3269,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0005108830&office_id=018&code=377300&page=121&sm=title_entity_id.basic,이데일리, 2021.12.17 14:57
3270,"
카카오페이·인덱스마인 지정대리인 선정
",https://finance.naver.com//item/news_read.naver?article_id=0003998184&office_id=011&code=377300&page=121&sm=title_entity_id.basic,서울경제, 2021.12.17 14:52
3271,"
금융위, 지정대리인에 카카오페이·인덱스마인 선정
",https://finance.naver.com//item/news_read.naver?article_id=0005017213&office_id=277&code=377300&page=121&sm=title_entity_id.basic,아시아경제, 2021.12.17 14:43
3272,"
카카오페이증권, 1468억 유상증자로 투자금 확보
",https://finance.naver.com//item/news_read.naver?article_id=0004644137&office_id=015&code=377300&page=122&sm=title_entity_id.basic,한국경제, 2021.12.23 16:43
3273,"
카카오페이, 자회사 카카오페이증권 주식 881억원 추가취득
",https://finance.naver.com//item/news_read.naver?article_id=0001928651&office_id=016&code=377300&page=122&sm=title_entity_id.basic,헤럴드경제, 2021.12.23 16:41
3274,"
카카오페이, 5거래일 만에 주가 상승…장중 4% 넘게 올라
",https://finance.naver.com//item/news_read.naver?article_id=0000782447&office_id=366&code=377300&page=122&sm=title_entity_id.basic,조선비즈, 2021.12.23 14:49
3275,"
메리츠화재, 카카오페이와 손잡고 보험 개발 나선다
",https://finance.naver.com//item/news_read.naver?article_id=0000782483&office_id=366&code=377300&page=122&sm=title_entity_id.basic,조선비즈, 2021.12.23 16:18
3276,"
""미니보험 출시로 MZ세대 공략""···메리츠화재-카카오페이 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0004000235&office_id=011&code=377300&page=122&sm=title_entity_id.basic,서울경제, 2021.12.23 15:23
3277,"
메리츠화재, 카카오페이와 보험 개발 업무협약
",https://finance.naver.com//item/news_read.naver?article_id=0005019870&office_id=277&code=377300&page=122&sm=title_entity_id.basic,아시아경제, 2021.12.23 10:47
3278,"
메리츠화재-카카오페이, 소액보험 등 플랫폼보험 업무협약
",https://finance.naver.com//item/news_read.naver?article_id=0001928340&office_id=016&code=377300&page=122&sm=title_entity_id.basic,헤럴드경제, 2021.12.23 10:31
3279,"
메리츠화재, 카카오페이와 MOU 체결···“플랫폼 보험 활성화”
",https://finance.naver.com//item/news_read.naver?article_id=0004000061&office_id=011&code=377300&page=122&sm=title_entity_id.basic,서울경제, 2021.12.23 10:03
3280,"
메리츠화재·카카오페이, 신규사업개발 ‘맞손’
",https://finance.naver.com//item/news_read.naver?article_id=0005112372&office_id=018&code=377300&page=122&sm=title_entity_id.basic,이데일리, 2021.12.23 09:48
3281,"
[증시이슈] 하락 멈추지 않는 카카오페이…개인·외국인 다 떠나
",https://finance.naver.com//item/news_read.naver?article_id=0000020281&office_id=243&code=377300&page=122&sm=title_entity_id.basic,이코노미스트, 2021.12.21 16:35
3282,"
카카오페이, 차주별 DSR 시행 앞두고 'DSR 계산기' 서비스 제공
",https://finance.naver.com//item/news_read.naver?article_id=0002262730&office_id=123&code=377300&page=122&sm=title_entity_id.basic,조세일보, 2021.12.21 15:16
3283,"
카카오페이, ‘DSR 계산기’ 서비스 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781721&office_id=366&code=377300&page=122&sm=title_entity_id.basic,조선비즈, 2021.12.21 10:18
3284,"
카카오페이, 'DSR 계산기' 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0005018536&office_id=277&code=377300&page=122&sm=title_entity_id.basic,아시아경제, 2021.12.21 09:50
3285,"
카카오페이,‘DSR계산기’로 내년대출한도 미리 계산
",https://finance.naver.com//item/news_read.naver?article_id=0001927126&office_id=016&code=377300&page=122&sm=title_entity_id.basic,헤럴드경제, 2021.12.21 09:21
3286,"
디자인·혜택 내 마음대로… 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758997&office_id=014&code=377300&page=122&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 17:49
3287,"
디자인부터 혜택까지 MZ 맘대로...카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758749&office_id=014&code=377300&page=122&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 14:26
3288,"
“디자인·혜택 선택 가능” 카카오페이, 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0003998756&office_id=011&code=377300&page=122&sm=title_entity_id.basic,서울경제, 2021.12.20 10:03
3289,"
카카오페이머니카드3 출시…“디자인·혜택 내맘대로”
",https://finance.naver.com//item/news_read.naver?article_id=0005109756&office_id=018&code=377300&page=122&sm=title_entity_id.basic,이데일리, 2021.12.20 09:57
3290,"
카카오페이, ‘카카오페이머니카드3’ 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781464&office_id=366&code=377300&page=122&sm=title_entity_id.basic,조선비즈, 2021.12.20 09:54
3291,"
디자인·혜택 내맘대로 춘식이 카드... ‘카카오페이머니카드3’
",https://finance.naver.com//item/news_read.naver?article_id=0001926633&office_id=016&code=377300&page=122&sm=title_entity_id.basic,헤럴드경제, 2021.12.20 09:42
3292,"
일주일 새 15% 급락 카카오페이 주가, 알리페이가 ‘쥐락펴락’?
",https://finance.naver.com//item/news_read.naver?article_id=0000020172&office_id=243&code=377300&page=122&sm=title_entity_id.basic,이코노미스트, 2021.12.19 19:01
3293,"
간편결제서 대박 낸 카카오페이, 보험 판 흔들 '메기'될까
",https://finance.naver.com//item/news_read.naver?article_id=0000020132&office_id=243&code=377300&page=122&sm=title_entity_id.basic,이코노미스트, 2021.12.18 09:41
3294,"
삼성카드, '카카오페이신용카드' 발급때 카카오페이 정보 활용
",https://finance.naver.com//item/news_read.naver?article_id=0004685033&office_id=008&code=377300&page=122&sm=title_entity_id.basic,머니투데이, 2021.12.17 17:30
3295,"
카카오페이, 삼성카드와 신용평가모델 공동개발
",https://finance.naver.com//item/news_read.naver?article_id=0004642006&office_id=015&code=377300&page=122&sm=title_entity_id.basic,한국경제, 2021.12.17 17:23
3296,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0004641942&office_id=015&code=377300&page=122&sm=title_entity_id.basic,한국경제, 2021.12.17 16:31
3297,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0002262472&office_id=123&code=377300&page=122&sm=title_entity_id.basic,조세일보, 2021.12.17 15:37
3298,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0005108830&office_id=018&code=377300&page=122&sm=title_entity_id.basic,이데일리, 2021.12.17 14:57
3299,"
카카오페이·인덱스마인 지정대리인 선정
",https://finance.naver.com//item/news_read.naver?article_id=0003998184&office_id=011&code=377300&page=122&sm=title_entity_id.basic,서울경제, 2021.12.17 14:52
3300,"
금융위, 지정대리인에 카카오페이·인덱스마인 선정
",https://finance.naver.com//item/news_read.naver?article_id=0005017213&office_id=277&code=377300&page=122&sm=title_entity_id.basic,아시아경제, 2021.12.17 14:43
3301,"
[증시이슈] ‘19만원 가나 싶었는데’…카카오페이, 4% 하락 마감
",https://finance.naver.com//item/news_read.naver?article_id=0000020125&office_id=243&code=377300&page=122&sm=title_entity_id.basic,이코노미스트, 2021.12.17 16:46
3302,"
[특징주] 카카오페이, 공매도 물량 부담에 6% 가까이 내려
",https://finance.naver.com//item/news_read.naver?article_id=0003998168&office_id=011&code=377300&page=122&sm=title_entity_id.basic,서울경제, 2021.12.17 14:15
3303,"
카카오페이, 차주별 DSR 시행 앞두고 'DSR 계산기' 서비스 제공
",https://finance.naver.com//item/news_read.naver?article_id=0002262730&office_id=123&code=377300&page=123&sm=title_entity_id.basic,조세일보, 2021.12.21 15:16
3304,"
카카오페이, ‘DSR 계산기’ 서비스 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781721&office_id=366&code=377300&page=123&sm=title_entity_id.basic,조선비즈, 2021.12.21 10:18
3305,"
카카오페이, 'DSR 계산기' 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0005018536&office_id=277&code=377300&page=123&sm=title_entity_id.basic,아시아경제, 2021.12.21 09:50
3306,"
카카오페이,‘DSR계산기’로 내년대출한도 미리 계산
",https://finance.naver.com//item/news_read.naver?article_id=0001927126&office_id=016&code=377300&page=123&sm=title_entity_id.basic,헤럴드경제, 2021.12.21 09:21
3307,"
디자인·혜택 내 마음대로… 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758997&office_id=014&code=377300&page=123&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 17:49
3308,"
디자인부터 혜택까지 MZ 맘대로...카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004758749&office_id=014&code=377300&page=123&sm=title_entity_id.basic,파이낸셜뉴스, 2021.12.20 14:26
3309,"
“디자인·혜택 선택 가능” 카카오페이, 카카오페이머니카드3 출시
",https://finance.naver.com//item/news_read.naver?article_id=0003998756&office_id=011&code=377300&page=123&sm=title_entity_id.basic,서울경제, 2021.12.20 10:03
3310,"
카카오페이머니카드3 출시…“디자인·혜택 내맘대로”
",https://finance.naver.com//item/news_read.naver?article_id=0005109756&office_id=018&code=377300&page=123&sm=title_entity_id.basic,이데일리, 2021.12.20 09:57
3311,"
카카오페이, ‘카카오페이머니카드3’ 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000781464&office_id=366&code=377300&page=123&sm=title_entity_id.basic,조선비즈, 2021.12.20 09:54
3312,"
디자인·혜택 내맘대로 춘식이 카드... ‘카카오페이머니카드3’
",https://finance.naver.com//item/news_read.naver?article_id=0001926633&office_id=016&code=377300&page=123&sm=title_entity_id.basic,헤럴드경제, 2021.12.20 09:42
3313,"
일주일 새 15% 급락 카카오페이 주가, 알리페이가 ‘쥐락펴락’?
",https://finance.naver.com//item/news_read.naver?article_id=0000020172&office_id=243&code=377300&page=123&sm=title_entity_id.basic,이코노미스트, 2021.12.19 19:01
3314,"
간편결제서 대박 낸 카카오페이, 보험 판 흔들 '메기'될까
",https://finance.naver.com//item/news_read.naver?article_id=0000020132&office_id=243&code=377300&page=123&sm=title_entity_id.basic,이코노미스트, 2021.12.18 09:41
3315,"
삼성카드, '카카오페이신용카드' 발급때 카카오페이 정보 활용
",https://finance.naver.com//item/news_read.naver?article_id=0004685033&office_id=008&code=377300&page=123&sm=title_entity_id.basic,머니투데이, 2021.12.17 17:30
3316,"
카카오페이, 삼성카드와 신용평가모델 공동개발
",https://finance.naver.com//item/news_read.naver?article_id=0004642006&office_id=015&code=377300&page=123&sm=title_entity_id.basic,한국경제, 2021.12.17 17:23
3317,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0004641942&office_id=015&code=377300&page=123&sm=title_entity_id.basic,한국경제, 2021.12.17 16:31
3318,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0002262472&office_id=123&code=377300&page=123&sm=title_entity_id.basic,조세일보, 2021.12.17 15:37
3319,"
금융위, 카카오페이·인덱스마인 지정대리인 지정
",https://finance.naver.com//item/news_read.naver?article_id=0005108830&office_id=018&code=377300&page=123&sm=title_entity_id.basic,이데일리, 2021.12.17 14:57
3320,"
카카오페이·인덱스마인 지정대리인 선정
",https://finance.naver.com//item/news_read.naver?article_id=0003998184&office_id=011&code=377300&page=123&sm=title_entity_id.basic,서울경제, 2021.12.17 14:52
3321,"
금융위, 지정대리인에 카카오페이·인덱스마인 선정
",https://finance.naver.com//item/news_read.naver?article_id=0005017213&office_id=277&code=377300&page=123&sm=title_entity_id.basic,아시아경제, 2021.12.17 14:43
