,제목,링크,정보제공,날짜
115,"
""카뱅 앱으로 공공기관 문서 확인하세요""
",https://finance.naver.com//item/news_read.naver?article_id=0004776247&office_id=015&code=323410&page=5&sm=title_entity_id.basic,한국경제, 2022.11.17 17:55
116,"
카카오뱅크, 공인전자문서중계자 라이선스 획득
",https://finance.naver.com//item/news_read.naver?article_id=0000855732&office_id=366&code=323410&page=5&sm=title_entity_id.basic,조선비즈, 2022.11.17 14:07
117,"
카카오뱅크, 공인전자문서중계자 자격 취득
",https://finance.naver.com//item/news_read.naver?article_id=0002066943&office_id=016&code=323410&page=5&sm=title_entity_id.basic,헤럴드경제, 2022.11.17 12:00
118,"
카카오뱅크, 공인전자문서중계자 라이선스 획득
",https://finance.naver.com//item/news_read.naver?article_id=0004819084&office_id=008&code=323410&page=5&sm=title_entity_id.basic,머니투데이, 2022.11.17 10:01
119,"
카카오뱅크, 공인전자문서중계자 라이선스 획득
",https://finance.naver.com//item/news_read.naver?article_id=0005369100&office_id=018&code=323410&page=5&sm=title_entity_id.basic,이데일리, 2022.11.17 09:10
120,"
카카오뱅크, ""공공기관 문서, 카카오뱅크 앱으로 확인하세요""
",https://finance.naver.com//item/news_read.naver?article_id=0004929478&office_id=014&code=323410&page=5&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.17 09:10
121,"
한국투자증권, 카카오뱅크 2대주주 등극 초읽기…파장은?
",https://finance.naver.com//item/news_read.naver?article_id=0004776128&office_id=015&code=323410&page=5&sm=title_entity_id.basic,한국경제, 2022.11.17 15:02
122,"
삼성카드, 카카오뱅크 개인사업자 고객전용 카드 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000855655&office_id=366&code=323410&page=5&sm=title_entity_id.basic,조선비즈, 2022.11.17 11:10
123,"
삼성카드, '카카오뱅크 개인사업자 삼성카드' 선봬
",https://finance.naver.com//item/news_read.naver?article_id=0004929554&office_id=014&code=323410&page=5&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.17 10:22
124,"
삼성카드 ‘카카오뱅크 개인사업자 카드’ 출시
",https://finance.naver.com//item/news_read.naver?article_id=0002066734&office_id=016&code=323410&page=5&sm=title_entity_id.basic,헤럴드경제, 2022.11.17 09:54
125,"
사업필수경비 5% 할인…'카뱅 개인사업자 삼성카드' 출시
",https://finance.naver.com//item/news_read.naver?article_id=0005178719&office_id=277&code=323410&page=5&sm=title_entity_id.basic,아시아경제, 2022.11.17 09:29
126,"
삼성카드 '카카오뱅크 개인사업자 카드' 출시…최대 5% 할인
",https://finance.naver.com//item/news_read.naver?article_id=0004819057&office_id=008&code=323410&page=5&sm=title_entity_id.basic,머니투데이, 2022.11.17 09:19
127,"
""등기우편도 카카오뱅크 앱에서 확인해요""
",https://finance.naver.com//item/news_read.naver?article_id=0000062902&office_id=050&code=323410&page=5&sm=title_entity_id.basic,한경비즈니스, 2022.11.17 11:02
128,"
“등기우편도 앱에서” 카카오뱅크, 공인전자문서중계자 라이선스 획득
",https://finance.naver.com//item/news_read.naver?article_id=0000034435&office_id=243&code=323410&page=5&sm=title_entity_id.basic,이코노미스트, 2022.11.17 09:59
129,"
""내년부터 등기우편도 앱에서 확인""… 카카오뱅크, 인증사업 본격화
",https://finance.naver.com//item/news_read.naver?article_id=0004123203&office_id=011&code=323410&page=5&sm=title_entity_id.basic,서울경제, 2022.11.17 09:34
130,"
등기우편도 카카오뱅크 앱에서 본다
",https://finance.naver.com//item/news_read.naver?article_id=0005178681&office_id=277&code=323410&page=5&sm=title_entity_id.basic,아시아경제, 2022.11.17 09:11
131,"
코인원 고객, 카카오뱅크로 전환해야 한다
",https://finance.naver.com//item/news_read.naver?article_id=0000011741&office_id=648&code=323410&page=5&sm=title_entity_id.basic,비즈니스워치, 2022.11.15 18:04
132,"
카뱅, 한국은행 디지털화폐 가능성 연구 완주
",https://finance.naver.com//item/news_read.naver?article_id=0004928602&office_id=014&code=323410&page=6&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.15 18:03
133,"
카카오뱅크, 한국은행 디지털 화폐 모의실험 완료
",https://finance.naver.com//item/news_read.naver?article_id=0004122380&office_id=011&code=323410&page=6&sm=title_entity_id.basic,서울경제, 2022.11.15 14:11
134,"
카카오뱅크, 한국은행 디지털화폐 모의실험 성공 수행
",https://finance.naver.com//item/news_read.naver?article_id=0004818108&office_id=008&code=323410&page=6&sm=title_entity_id.basic,머니투데이, 2022.11.15 11:11
135,"
급등에도 불안한 카뱅·카페
",https://finance.naver.com//item/news_read.naver?article_id=0005045595&office_id=009&code=323410&page=6&sm=title_entity_id.basic,매일경제, 2022.11.15 17:05
136,"
카카오뱅크 카카오페이 주가 날아가는데...“더 봐야 된다” 신중한 이...
",https://finance.naver.com//item/news_read.naver?article_id=0005045534&office_id=009&code=323410&page=6&sm=title_entity_id.basic,매일경제, 2022.11.15 16:20
137,"
카뱅 때문에?…케이뱅크, 연내 IPO 무산
",https://finance.naver.com//item/news_read.naver?article_id=0000078334&office_id=024&code=323410&page=6&sm=title_entity_id.basic,매경이코노미, 2022.11.15 15:44
138,"
“이제 카카오뱅크에서”…코인원 계좌 사전 등록 시작
",https://finance.naver.com//item/news_read.naver?article_id=0000078332&office_id=024&code=323410&page=6&sm=title_entity_id.basic,매경이코노미, 2022.11.15 14:42
139,"
코인원-카카오뱅크, 29일부터 연동…""카뱅 계좌 사전등록 해놓으세요""
",https://finance.naver.com//item/news_read.naver?article_id=0004818081&office_id=008&code=323410&page=6&sm=title_entity_id.basic,머니투데이, 2022.11.15 10:28
140,"
코인원, 카카오뱅크 계좌 사전등록 시작
",https://finance.naver.com//item/news_read.naver?article_id=0002065626&office_id=016&code=323410&page=6&sm=title_entity_id.basic,헤럴드경제, 2022.11.15 09:52
141,"
코인원, 카카오뱅크 계좌 사전등록 시작…29일부터 은행 전환
",https://finance.naver.com//item/news_read.naver?article_id=0005177312&office_id=277&code=323410&page=6&sm=title_entity_id.basic,아시아경제, 2022.11.15 08:55
142,"
코인원, ‘카카오뱅크 계좌’ 사전등록 시작…“스벅 커피 100% 증정...
",https://finance.naver.com//item/news_read.naver?article_id=0000034237&office_id=243&code=323410&page=6&sm=title_entity_id.basic,이코노미스트, 2022.11.15 08:42
143,"
카카오뱅크, CBDC 모의실험 '성공적 수행'
",https://finance.naver.com//item/news_read.naver?article_id=0002290501&office_id=123&code=323410&page=6&sm=title_entity_id.basic,조세일보, 2022.11.15 10:32
144,"
카카오뱅크, 한국은행 CBDC 모의실험 연구 완수
",https://finance.naver.com//item/news_read.naver?article_id=0004928240&office_id=014&code=323410&page=6&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.15 10:25
145,"
카카오뱅크, 한국은행 CBDC 모의실험 완료… “CBDC 유통 실험 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005177451&office_id=277&code=323410&page=6&sm=title_entity_id.basic,아시아경제, 2022.11.15 10:20
146,"
카카오뱅크, 한국은행 CBDC 모의실험 수행
",https://finance.naver.com//item/news_read.naver?article_id=0000854974&office_id=366&code=323410&page=6&sm=title_entity_id.basic,조선비즈, 2022.11.15 09:58
147,"
카카오뱅크, 한국은행 CBDC 모의실험 완료…“후속 연구 적극 참여”
",https://finance.naver.com//item/news_read.naver?article_id=0000034242&office_id=243&code=323410&page=6&sm=title_entity_id.basic,이코노미스트, 2022.11.15 09:22
148,"
카카오뱅크 주가 ""앗 뜨거워""…일주일새 31.7% 폭등, 무슨일이
",https://finance.naver.com//item/news_read.naver?article_id=0004817933&office_id=008&code=323410&page=6&sm=title_entity_id.basic,머니투데이, 2022.11.15 04:48
149,"
[공시]카카오뱅크, 3분기 영업익 2673억..30%↑
",https://finance.naver.com//item/news_read.naver?article_id=0004927853&office_id=014&code=323410&page=6&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.14 16:59
150,"
카카오뱅크, 3Q 영업익 2673억...전년比 30%↑
",https://finance.naver.com//item/news_read.naver?article_id=0005367021&office_id=018&code=323410&page=6&sm=title_entity_id.basic,이데일리, 2022.11.14 16:47
151,"
""한 주간 32% 급등"" 카뱅, 나홀로 '독주'…은행株 약세인데, 왜
",https://finance.naver.com//item/news_read.naver?article_id=0004817589&office_id=008&code=323410&page=6&sm=title_entity_id.basic,머니투데이, 2022.11.14 11:45
152,"
카뱅 ‘금융아이디’ 선점...플랫폼 ‘정조준’
",https://finance.naver.com//item/news_read.naver?article_id=0002065280&office_id=016&code=323410&page=6&sm=title_entity_id.basic,헤럴드경제, 2022.11.14 11:40
153,"
‘금융아이디’ 선점 나선 카카오뱅크…자산 관리 기능 등 플랫폼 강화 ...
",https://finance.naver.com//item/news_read.naver?article_id=0002065108&office_id=016&code=323410&page=6&sm=title_entity_id.basic,헤럴드경제, 2022.11.14 09:59
154,"
카카오뱅크·카카오페이 ‘신났다’…인플레이션 정점 확인에 2거래일째 ‘....
",https://finance.naver.com//item/news_read.naver?article_id=0000078308&office_id=024&code=323410&page=6&sm=title_entity_id.basic,매경이코노미, 2022.11.14 11:21
155,"
카카오페이 16%·카카오뱅크 7% 급등...공매도는 '발등의 불'
",https://finance.naver.com//item/news_read.naver?article_id=0004817490&office_id=008&code=323410&page=7&sm=title_entity_id.basic,머니투데이, 2022.11.14 09:27
156,"
카카오뱅크, 멜론뮤직어워드 선예매·투표 이벤트
",https://finance.naver.com//item/news_read.naver?article_id=0002064428&office_id=016&code=323410&page=7&sm=title_entity_id.basic,헤럴드경제, 2022.11.11 10:42
157,"
카카오뱅크, 멜론뮤직어워드 메인 스폰서 참여…선예매·티켓증정 이벤트
",https://finance.naver.com//item/news_read.naver?article_id=0000034052&office_id=243&code=323410&page=7&sm=title_entity_id.basic,이코노미스트, 2022.11.11 10:11
158,"
[인뱅, 거품vs혁신]①카카오뱅크發 인뱅 가치 재조정
",https://finance.naver.com//item/news_read.naver?article_id=0005175645&office_id=277&code=323410&page=7&sm=title_entity_id.basic,아시아경제, 2022.11.11 06:10
159,"
카카오뱅크, 실적안정 다음 과제는 ‘효율화’…“시중은행보다 낮은 CIR...
",https://finance.naver.com//item/news_read.naver?article_id=0000033988&office_id=243&code=323410&page=7&sm=title_entity_id.basic,이코노미스트, 2022.11.10 16:03
160,"
카카오뱅크 이용자 2000만…올 최다 가입자는 50대 이상
",https://finance.naver.com//item/news_read.naver?article_id=0004772866&office_id=015&code=323410&page=7&sm=title_entity_id.basic,한국경제, 2022.11.09 17:59
161,"
카카오뱅크 고객 2천만 돌파 출범 5년 만에 국민 절반 가입
",https://finance.naver.com//item/news_read.naver?article_id=0005042639&office_id=009&code=323410&page=7&sm=title_entity_id.basic,매일경제, 2022.11.09 17:48
162,"
카카오뱅크, 출범 5년만에 2000만 고객 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0004925680&office_id=014&code=323410&page=7&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.09 15:13
163,"
‘톡톡’ 튀는 10대들 몰렸네...카뱅 고객 수 2천만명 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0005042395&office_id=009&code=323410&page=7&sm=title_entity_id.basic,매일경제, 2022.11.09 14:56
164,"
카카오뱅크, 출범 5년만 고객 2000만 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0004120074&office_id=011&code=323410&page=7&sm=title_entity_id.basic,서울경제, 2022.11.09 11:31
165,"
카카오뱅크, 출범 5년 만에 고객 수 2000만명 달성
",https://finance.naver.com//item/news_read.naver?article_id=0000853548&office_id=366&code=323410&page=7&sm=title_entity_id.basic,조선비즈, 2022.11.09 10:51
166,"
카카오뱅크, 출범 5년만에 고객수 2000만명 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0000062784&office_id=050&code=323410&page=7&sm=title_entity_id.basic,한경비즈니스, 2022.11.09 10:39
167,"
“국민 5명 중 2명은 카카오뱅크 쓴다”…누적 고객 2000만명 달성
",https://finance.naver.com//item/news_read.naver?article_id=0002063187&office_id=016&code=323410&page=7&sm=title_entity_id.basic,헤럴드경제, 2022.11.09 10:10
168,"
카카오뱅크, 출범 5년만에 고객수 2천만명 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0005362307&office_id=018&code=323410&page=7&sm=title_entity_id.basic,이데일리, 2022.11.09 09:18
169,"
코스피, 2개월 만에 2400선 회복…카뱅 7%대 급등 [마감시황]
",https://finance.naver.com//item/news_read.naver?article_id=0000033879&office_id=243&code=323410&page=7&sm=title_entity_id.basic,이코노미스트, 2022.11.09 16:12
170,"
[특징주]카카오뱅크, 3Q 호실적 효과?… 6%대 급등
",https://finance.naver.com//item/news_read.naver?article_id=0005174548&office_id=277&code=323410&page=7&sm=title_entity_id.basic,아시아경제, 2022.11.09 10:10
171,"
[특징주] 카카오뱅크, 연일 강세…장 초반 5% 이상 급등
",https://finance.naver.com//item/news_read.naver?article_id=0000853483&office_id=366&code=323410&page=7&sm=title_entity_id.basic,조선비즈, 2022.11.09 09:14
172,"
카카오뱅크, 고객수 2000만명 돌파…10대·50대 끌어들인 힘은?
",https://finance.naver.com//item/news_read.naver?article_id=0004772598&office_id=015&code=323410&page=7&sm=title_entity_id.basic,한국경제, 2022.11.09 10:01
173,"
카카오뱅크, 고객수 2000만명 돌파…“자산관리 플랫폼 역할 강화”
",https://finance.naver.com//item/news_read.naver?article_id=0000033829&office_id=243&code=323410&page=7&sm=title_entity_id.basic,이코노미스트, 2022.11.09 09:59
174,"
카카오뱅크, 고객수 2000만명 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0005174468&office_id=277&code=323410&page=7&sm=title_entity_id.basic,아시아경제, 2022.11.09 09:12
175,"
카카오뱅크 7.4% '쑥'…3분기 실적 개선에 강세 지속
",https://finance.naver.com//item/news_read.naver?article_id=0004772591&office_id=015&code=323410&page=7&sm=title_entity_id.basic,한국경제, 2022.11.09 09:52
176,"
코스피 2400선 출발…카카오뱅크·페이 4%대 상승 [개장시황]
",https://finance.naver.com//item/news_read.naver?article_id=0000033824&office_id=243&code=323410&page=7&sm=title_entity_id.basic,이코노미스트, 2022.11.09 09:28
177,"
[특징주]카카오뱅크, 코인원 원화 입출금은행 제휴에 6%↑
",https://finance.naver.com//item/news_read.naver?article_id=0005362319&office_id=018&code=323410&page=8&sm=title_entity_id.basic,이데일리, 2022.11.09 09:26
178,"
코인원, 카카오뱅크와 손잡았다…이달 29일부터 원화 입출금 NH농협에서...
",https://finance.naver.com//item/news_read.naver?article_id=0000078207&office_id=024&code=323410&page=8&sm=title_entity_id.basic,매경이코노미, 2022.11.08 15:00
179,"
코인원, 29일부터 카카오뱅크 계좌 쓴다
",https://finance.naver.com//item/news_read.naver?article_id=0002062841&office_id=016&code=323410&page=8&sm=title_entity_id.basic,헤럴드경제, 2022.11.08 11:34
180,"
코인원, 농협은행→카카오뱅크로 바꾼다…29일부터 전환해야
",https://finance.naver.com//item/news_read.naver?article_id=0000033736&office_id=243&code=323410&page=8&sm=title_entity_id.basic,이코노미스트, 2022.11.08 09:51
181,"
코인원, 29일부터 카카오뱅크로 원화 입출금 은행 전환
",https://finance.naver.com//item/news_read.naver?article_id=0000853162&office_id=366&code=323410&page=8&sm=title_entity_id.basic,조선비즈, 2022.11.08 09:07
182,"
코인원, 29일부터 원화 입출금 계좌 '카카오뱅크'로 바꾼다
",https://finance.naver.com//item/news_read.naver?article_id=0004815227&office_id=008&code=323410&page=8&sm=title_entity_id.basic,머니투데이, 2022.11.08 08:53
183,"
코인원, 29일부터 카카오뱅크로 원화 입출금 은행 전환 공지
",https://finance.naver.com//item/news_read.naver?article_id=0002062556&office_id=016&code=323410&page=8&sm=title_entity_id.basic,헤럴드경제, 2022.11.08 08:28
